username,full_text,topic,predicted_label,probability_emotion
TONJONKS,Beda kualitas streaming @vidio sama yg novisi+ @vidio jauh diatas. Momen perayaan pemain dan suporter juga full tanpa diputus iklan. #TimnasDay,1,Anger,0.33866435289382935
barisantribun,Emang paling cool banget nih pemain . #TimNasDay #pialadunia2026 #IndonesiaJuara https://t.co/MpRxMZWsps,0,Anger,0.31453225016593933
rizki_reza24,Alhamdulillah #TimNasDay https://t.co/yblv6h9S53,0,Joy,0.30602890253067017
IndonesiaD91522,Bersiap round 3. Skenario Team Eropa. Seknario Team campuran lokal - eropa. Ditunggu2 lawan seperti Korea Australia dan Jordan. Dendam mereka. #TimNasDay,0,Anger,0.4574071764945984
amidunmaulana,Di jeda babak kedua anang &amp; friends tampil membawa lagu indonesia pusaka. Waktu yg sangat tidak tepat dan bukan saatnya. #TimnasDay https://t.co/XtJKzDW90Z,3,Joy,0.7960585355758667
Mazayas22,Menyala bang Sandy #TimnasDay,0,Love,0.3647623658180237
pcetryz,kita mah nyanyi nya Indonesia Pusaka #TimnasDay https://t.co/QpumAWDBMj,0,Anger,0.3736546039581299
tsyailsm,tidur nyeyak malem ini🇮🇩 #TimNasDay,0,Anger,0.47200512886047363
nocontextsosmed,Filipina digempur pemain timnas Indonesia Anang digempur netizen Indonesia #TimNasDay https://t.co/07SRAkrEbi,3,Joy,0.5681752562522888
udiyoo,Pelan tapi pasti ranking king indo mulai menyusul nguyen #FIFArankings #TimNasDay #TomHaye #JayIdzes,2,Joy,0.4052402675151825
Murtiutami12_,Terima kasih buat temen2 yg sudah berkabar selamat dan semangat yaa studinya. Semoga Allah mudahkan dan berkah. Berhubung ini @TimnasIndonesia lagi menang feel free buat ngobrolin lpdp batch 2 ya xixixi #TimnasDay #lpdp #DiriUntukNegeri https://t.co/jVJHUT1snX,1,Joy,0.9283291697502136
diayunayun,tidur nyenyak malem ini sambil senyum malem ini congrats king indo beserta team ️🇮🇩 #TimNasDay,0,Joy,0.982117235660553
mattmedock,Cakep euy ini foto2nya @vivagoal_idn #TimnasDay,1,Neutral,0.7481425404548645
rubychulisie,Omaygosh prediksi ak bener 1 thom haye cetak gol #timnasday https://t.co/MYiBaNsEx6,4,Anger,0.3504237234592438
parhansyarip,Alhamdulillah lanjut round 3 #garuda #TimNasDay,0,Joy,0.32704731822013855
amidunmaulana,Penyelenggara yg membuat acara pda laga #TimNasDay kali ini sangat aneh dan nyeleneh.,1,Anger,0.3325926661491394
dinnoardiansyah,Kocak banget dapet jawaban dari Prama wkwkwk tapi serius nanya Anang and Friends tadi kenapa sih di GBK? #Anang #TimnasDay #SeriusNanya #Fun https://t.co/6ypIoflCuE,3,Anger,0.4082564115524292
kawiyanto,Bang ToHa kalau bikin gol lagi jangan ulangi selebrasi yg membahayan ini ingat ini rumput GBK bukan rumput lapangan eropa. #TIMNASDAY https://t.co/OlIA9bK13O,0,Anger,0.5924823880195618
GisellaSat74987,Menang 2-0 dari Filipina Indonesia menjadi satu-satunya negara ASEAN yg lolos Putaran Ketiga Kualifikasi Piala Dunia 2026. #mesingg #mesingggacor #slotgacor #infoterupdate #infoterkini #timnasindonesia #timnasday #indonesia #pialadunia2026 https://t.co/J3MApGNiMh,2,Love,0.6034078001976013
kacamata_ta,Maeng nyanyi lagu Indonesia Pusaka sangatlah epic moment e. Seng ngide sekelompok wong nyanyi lagu konser sopo yo? video @iridocyclitys #KacamataTulungagung #Indonesia #Filipina #Anang #AnangHijau #AnangAshanty #Ashanty #IndonesiaPusaka #TimnasDay #Timnas #TimnasIndonesia https://t.co/CUvvfb7KEh,3,Joy,0.7119444608688354
hadimustova,Menatap piala asia 2027 menatap piala dunia 2026 bukan hal yang mustahil kini #timnas setara dengan negara top asia nunggu lawan king Indonesia round 3 #TimNasDay https://t.co/KWiccrmJWQ,2,Joy,0.8068108558654785
igenemase,#TimNasDay Timnas Indonesia saat ini be like..... https://t.co/K43Y0m1PcZ,0,Joy,0.7219951748847961
tsyailsm,haye gemes bgt #TimNasDay https://t.co/K1DDYXn3uf,0,Joy,0.30043303966522217
pintoedotco,Timnas Indonesia lolos ke Ronde 3. Pemain naturalisasi asal Belanda yang lahir di Meulaboh Calvin Verdonk sempat mendapat peluang untuk mencetak gol. Gimana menurut kalian permainan perdana Calvin di Timnas Indonesia gaes? #TimnasDay #verdonk #Ernando https://t.co/IrsxQEWZtg,2,Neutral,0.6569715142250061
peacemepls,Kali ini doa witan di mekah kenceng poll kedengeran sampe GBK alhamdulillah di ijabah Allah #TimNasDay,2,Sad,0.25683024525642395
iphahh,Satu yg mungkin tdk cukup disadari dari laga tadi: Lino lbh cair ketika ditandemkan dgn Yasa. STY emg kayaknya nunggu pemain 🇵🇭Filipina capek dlu baru nurunin Yasa. Tp mungkin kalau dia diturunkan sejak awal ngobrak-abriknya jg lbh awal ya. #TimnasDay,1,Joy,0.35549384355545044
katapakrt62,Detik-detik Suami Istri diganggu Hantu Wanita di rumahnya. Yang takut jangan lihat! Part 1 #TimnasDay Verdonk Ernando Syifa Towel Ronde 3 Nathan Filipina https://t.co/FBlzYZTWzx,4,Fear,0.823771595954895
Titipan_Mafia,Back to Back Piala Asia ‼️ Bung Towel semakin kejang kejang. Shin Tae Yong We Trust 🇮🇩 #TimnasDay #WCQ #AsianQualifiers https://t.co/dnrxE89rR9,2,Anger,0.29929497838020325
blairerie,woi manasi gua nunggu meme penguin #TimNasDay,1,Anger,0.2793968915939331
yellowegg00000,@OPPOIndonesia timnas kualifikasi piala dunia #TimnasDay,7,Joy,0.6007097959518433
_Wwirayuda,@cingreborn CING JADI PEMAIN TIMNAS AMINNN #timnasday,2,Joy,0.28285714983940125
MAYT_Media,Saat thom haye gagal knee slide di Gbk #timnasday,4,Joy,0.3490639925003052
sukanyepak_bola,Momen pemain Timnas menyapa #TimnasDay anang merusak ngerusak syifa towel ernando kiper gawang thom haye rizky ridho arhan rumput GBK https://t.co/8w1V0mIh0D,4,Neutral,0.2608071267604828
netizenxxxxxx,Masih ada satu kesempatan lagi.. semangat garudaku #TimnasDay,1,Joy,0.9251385927200317
giegie613,Salah satu dari dua yg membagongkan dari kejadian di pertandingan malam ini. Gunanee opo ngono loh.. Kejadian yg membagongkan lainya msh dirahasiakan... #TimNasDay #3rdQualifyingWorldCup #BravoTimnas #WeProudTimnasIndonesia https://t.co/biRNH2jbwa,2,Anger,0.3273618817329407
LAWUPCoffee,Kami berdiri denganmu Skuad Garuda! Pertunjukkan yg hebat &amp; kerja kerasmu membawa kita menuju Kemenangan! Selamat ! #TimNasDay #ronde3 #ngopi #KingIndo #fans #nobar #mabar #club #coffee #cafe #coffeeshop #kopi #pecintakopi #penikmatkopi #beans #roastery #rooftop #Viralvideo https://t.co/csZDPuFLDh,0,Love,0.5170949697494507
Ngdoantran1901,@codcng @Saeyaangh Gak usah pikir panjang aku pasti lepas ANGKOT88 takutnya malah jadi beban. #TimnasDay,9,Fear,0.9559457898139954
amidunmaulana,Gol kedua #TimNasDay https://t.co/0HGy234x1W,0,Neutral,0.21621498465538025
agussprasetio,Yang ngundang anang nyanyi sapa sih ... #TimNasDay,3,Anger,0.3194785416126251
hadafir,Saksi sejarah. Terima kasih #TimnasDay https://t.co/A9t4LVPUVb,0,Joy,0.8659331798553467
rif_side,Betul. Monggo para influencer / centang biru juga bisa ikut mengedukasi soal ini. Perjalanan masih panjang. Jgn jumawa dan paling penting turunkan ekspektasi. Tingkatin lagi skill passing clean tackling dan tendangan free kick. Biar tidak ada lagi kejadian blunder. #TimNasDay,0,Anger,0.4063816964626312
soryuumaidennn,momen after match itu milik supporter sama pemain athem dan sebagainya bukan malah anang n friends ndlogok jaran tenan. #TimNasDay,3,Neutral,0.35000649094581604
Ganteng_1211,@Riweh_Banget Itu thom mau selebrasi cuma karena tu rumput masih keren gagal deh Oh ya btw itu rumput kelas apa ya? #TimNasDay,4,Joy,0.42551639676094055
BilalIbnRabbah,Berhubung tiketnya gaada yang mau gantiin terpaksa tetap nonton walaupun uang makan besok terancam #TimnasDay https://t.co/cz51j2Ghct,6,Anger,0.4969950318336487
bae_sinja,Alhamdulillah #TimNasDay,1,Joy,0.30602890253067017
Iqbaalkhatami,Kasian El Prof Thom Haye mau selebrasi knee slide tapi rumput GBK ga support #TimnasIndonesia #TimnasDay https://t.co/cbImmv5qNS,4,Anger,0.5036158561706543
pritaadew,ini bagus banget pas di menit 90+ sebelum ada gebrakan mini konser mas anang #TimnasDay https://t.co/icWWdLDCPg,3,Anger,0.2598990201950073
irhamgoes,Timnas Indonesia menjadi SATU-SATUNYA Wakil dari Asia Tenggara (ASEAN) yang lolos ke babak ketiga kualifikasi Piala Dunia 2026! Hal ini dipastikan setelah Thailand gagal lolos grup C setelah kalah H2H dari Tiongkok! KING OF ASEAN! 🇮🇩 #TimNasDay https://t.co/xUZqYXaKnD,1,Neutral,0.5098196268081665
Ruangbicaracoid,Indonesia Menang 2-0 Atas Filipina di Kualifikasi Piala Dunia 2026 https://t.co/dyC8qUh8FT #TimnasDay,2,Love,0.6376248002052307
yadi090375,Jangan seneng dulu Ronde 3 FIFA piala dunia 2026 masih belum lolos pasti diajang pentas pesta sepakbola akbar sejagat. Babak 3 itu 18 negara dibagi 3_grup mudah-mudahan indonesia bareng dgn jepang🇯🇵 korea selatan🇰🇷 china🇨🇳 UEA🇦🇪 dan negara-negara #TimNasDay https://t.co/sexy7WNglo,1,Anger,0.2422056347131729
dearestddohae,Alhamdulillah seneng polllllll️#TimnasDay https://t.co/4Nsh5fl5q8,0,Joy,0.7558509111404419
bayu_bepe,Momen saat pemain Filipina terkapar di lapangan akibat benturan. Seluruh pemain yang dilapangan reflek berdiri memutari pemain tersebut. #respect #TimNasDay https://t.co/QIQnNsilct,0,Anger,0.32675275206565857
shww_,Kemesraan ini janganlah cepat berlalu #TimNasDay,1,Anger,0.32043492794036865
antiteorix,PSSI tolong orang2 ginian ga usah cukup nyanyian suporter aja udah seneng kok kita asal menang #TimNasDay,0,Anger,0.5814934968948364
agustinavika38,Terima kasih telah membuat sejarah baru terima kasih kerja keras kalian terima kasih hal yg mungkin tak mudah berubah jadi indah #TimnasDay https://t.co/N88SUZ5cGy,0,Joy,0.933984637260437
putrafarmayk,Mau mulai bisnis tapi bingung apa ? coba di sini Mas Anang Kak Syifa Mas Adrian Mas Ernando rekomendasi banget pokoknya Biar bisa join Mitra Putra Farma Yogyakarta https://t.co/WiXTwCRcTR #TimnasDay https://t.co/l8Ky3Nse0a,3,Neutral,0.3455418646335602
erwinwahy,Kapten kita nih bosss #TimNasDay,1,Neutral,0.23349428176879883
bayu_bepe,Momen gol kedua Indonesia ke gawang Filipina yang dicetak Ridho Rhoma. Selebrasi siuuuu ala @Cristiano disambut seisi GBK #TimNasDay https://t.co/bmX1BZs4md,0,Joy,0.4363050162792206
saturneith,#TimnasDay sekarang aku tau perasaan kalian yang full senyum setelah pertandingan AFC U23 lawan Korsel. Ini kemenangan pertama sepanjang aku nonton pertandingan timnas. Pertandingan pertama yang kutonton adalah AFC U23 lawan Usbek! . Kalah. Nangis jugaㅡ,1,Joy,0.9038211107254028
gom_mine,Gemaskuuu hari ini mainnya kereeeen Semuanya timnasku keren banget mainnyaaaaaaaaaaaa Makasih yaaaa semuanyaaaa bikin se-Indonesia seneng berkat kalian SEMANGAAAAT TERUS GARUDAAAAA #TimNasDay,1,Joy,0.984470009803772
yoedidharma,Saatnya nyanyi lagunya Dewa-Kamulah satu satunya.... Satu-satunya wakil ASEAN #TimnasDay,0,Joy,0.890927791595459
haloyaaaaaaaa,Remember his name Bang Jay! Attitude nya itu loh benar-benar bikin aku jatuh cinta #TimnasDay,1,Love,0.9990943670272827
jaegf0002, jangan sentuh aku mas #timnasday https://t.co/9TuIp10nU3,0,Anger,0.3944575786590576
heyinr_,Kesel cokkk bagian ini ngerusak mood ahhh. Si Anang malah karaoke keluarga #TimNasDay Timnas https://t.co/C9BA9fgIVD,3,Joy,0.7430315613746643
antiteorix,Semoga bisa liat indo main di World Cup sebelum gue mati #TimNasDay,2,Neutral,0.24997365474700928
ExpeditorRasa,Thom Haye solid performance Calvin Verdonk menolak adaptasi! menyalaaa timnasku! 🇮🇩🇮🇩🇮🇩 #TimnasDay,4,Joy,0.7019354701042175
alootaaaa,timnasku keren bgt rekk #TimNasDay God bless,4,Joy,0.6596447229385376
Viralinaja_,Sejarah baru Indonesia Lolos Ronde 3 Piala Dunia 2024 🇮🇩 #Timnasday Verdonk Thomhaye https://t.co/9GwQkQh8HQ,4,Love,0.5588146448135376
fiqryfauzian17_,Marselino @marcengggg belajar latihan buat tendangan free kick lagi yuk #TimnasDay,0,Joy,0.33985990285873413
Pututadhikoma19,@OPPOIndonesia Alhamdulillah Indonesia 2-0 Filipina malam ini di kualifikasi piala dunia 2026 kita menang malam ini semoga kita bisa perwakilan asia di worldcup saya doa kan untuk seluruh timnas bola amin #TimNasDay,0,Joy,0.8976733088493347
ayinsshit, AI LAFYU RIZKI RIDHOO sederhana tapi Rizky Billar cemburu cr on vid #rizkybillar #ridho #lesti #timnasday https://t.co/N6kN2XjEnF,9,Joy,0.833676815032959
gomsemariya,GAK SIA SIA GUE NANGIS DI GBK GEGARA GAK TEGA SAMA NANDO. EMANG THE POWER OF AIRMATA ANAK YATIM TUH MAKSIMAL BANGET DAH #TimNasDay,4,Joy,0.6332348585128784
Astorgirl_,Lagian aneh banget deh Mas Anang Harusnya moment bagus begini nyanyiin lagu nasional lah ini malah karaokean bareng temen Asikk sihhh.. . . Asik sendiri maksudnya #TimNasDay,3,Joy,0.7136901021003723
MoXweet,@SonyAndrio @idextratime @garagarabola_ @SiaranBolaLive @theflankerID @FandomID_ @InfosuporterID Hanya pengecut dan medioker yang tidak berani bermimpi setinggi langit Kevin Cordon dari negara kecil aja nyaris dapat medali Olimpiade. Indonesia negara besar yang sebelum merdeka jadi wakil Asia pertama di FIFA World Cup jangan gentar dengan tim-tim kuat Asia #TimNasDay,1,Neutral,0.29347413778305054
pitxavrni,@asthirdethicz kalo handuk ku udah bukan panas lagi tapi udah kebakar #TimNasDay,1,Anger,0.3863660395145416
pblctrsh_,Itu yang wawancara sty pas selesai pertandingan siapa woy namanya keren cuy wawancara pake 3 bahasa dalam satu waktu. Kaya ga asing tapi mukanya kaya sering liat di tv. #timnasday,7,Anger,0.5212151408195496
Lihathatiku97,Buat ciwi2 yang mau tobrut uhuy https://t.co/7Fd5uMuAsi . . Anang #AQUADULU Syifa Nabrak #TimnasDay Ernando KISS OF LIFE Nathan Lepas Verdonk Adrian Filipina Paes BABY MONSTER Arhan Thom Haye Bang Jay ALHAMDULILLAH YA ALLAH https://t.co/8IaKBTPI4Y,4,Neutral,0.7901199460029602
Iptiyah1,INDONESIA ALHAMDULILLAH Lolos kualifikasi Dunia 2026 🇮🇩 #TimNasDay #indonesia #worldcup #GarudaMendunia #AsianQualifers https://t.co/9wd7Z2hvvP,2,Love,0.8160086274147034
bayu_bepe,Momen selebrasi Prof Haye saat berhasil cetak gol pertama ke gawang Filipina #TimNasDay https://t.co/32x1JDisFg,4,Joy,0.429716557264328
pak_oke1,Di pertandingan pamungkas fase grup putaran 2 Zona Asia Grup F Indonesia berhasil mengalahkan Filipina dan mengamankan satu tiket ke putaran 3 sekaligus lolos ke putaran final Piala Asia 2027. Selamat #TimNasDay #WCQ2026 #Matchday6 #Indonesia 🇮🇩 https://t.co/LJPT0NbTDW,2,Joy,0.34083694219589233
sebelumredup,Sleep well guys🇮🇩 besok kita maki-maki pemerintah lagi #TimNasDay,2,Anger,0.2968708276748657
Lihathatiku97,Buat ciwi2 yang mau tobrut https://t.co/7Fd5uMuAsi . . Anang #AQUADULU Syifa Nabrak #TimnasDay Ernando KISS OF LIFE Nathan Lepas Verdonk Adrian Filipina Paes BABY MONSTER Arhan Thom Haye Bang Jay ALHAMDULILLAH YA ALLAH https://t.co/LbwYGZIA5Y,4,Neutral,0.7570281028747559
cingreborn,Guys jangan rusak kemenangan Indonesia dengan sebar hate kemana2. Apalagi anang yg nyanyi di gbk malam ini. Udah guys stop hate. Rayakan indonesia lolos kualifikasi dengan kegembiraan yuk #timnasday https://t.co/sCvFcyMn03,3,Neutral,0.6705082654953003
RIDWANF93123336,Ngakak karaokean d gbk. Merusak moment ajirrr #TimNasDay,0,Anger,0.288484662771225
panditfootball,Perayaan kemenangan atas Filipina yang mengantarkan Indonesia selangkah lebih dekat ke Piala Dunia 2026 #TimnasDay #SelamanyaGaruda https://t.co/nvDAOxe4E6,4,Love,0.39611634612083435
Lihathatiku97,Buat ciwi2 yang mau tobrut https://t.co/7Fd5uMuAsi . . Anang #AQUADULU Syifa Nabrak #TimnasDay Ernando KISS OF LIFE Nathan Lepas Verdonk Adrian Filipina Paes BABY MONSTER Arhan Thom Haye Bang Jay ALHAMDULILLAH YA ALLAH https://t.co/sHFGH1g89u,4,Neutral,0.7570281028747559
kibooocil,bodoamat sama konser nya Anang #TimnasDay https://t.co/838NB7eR4B,3,Neutral,0.26689404249191284
ahmadmvzaki,#TimnasDay Indonesia lolos ke babak ketiga dari kualifikasi World Cup 2026 nanti plus udah pasti main di Asian Cup 2027! ,1,Joy,0.8896951079368591
urbigbrain,Terpantau kaki 50 Miliar tidak tahan lecet jika berhadapan rumput tarkam. #TimnasDay https://t.co/02wROQ5b5w,6,Sad,0.23982813954353333
nonojenooo,menyala garudaku️ #TimnasDay,1,Joy,0.3106679320335388
dinnoardiansyah,Serius nanya tadi Anang ngapain yak? #SeriusNanya #Anang #TimnasDay https://t.co/fr10trgD6Q,3,Anger,0.35680311918258667
ExpeditorRasa,Asean ini kalau ngga ada King Indo aduhhhh. kasian dehh #TimnasDay,1,Neutral,0.33961221575737
jenniepasming,EMG ANEH BGT TOT MALAH KONSER SI ANANG sm ultras nyanyi indonesia pusaka untungnya! gapernah seterharu ini &amp; i've already been to world class stadiums and watched EPL matches but indeed WALAUPUN BANYAK NEGRI KUJALANIII TETAPI KAMPUNG &amp; RUMAHKU DI SANALAH KU bangga !! #TimNasDay https://t.co/slDYlZEegU,3,Sad,0.702939510345459
gomsemariya,GUE LOMPAT SEGILA GILANYAAA PAS RIZKI RIDHO CETAK GOL ANJRITTTT KEREN BANGET RRRRRIIIZZZKKKIII RRRRIIDDDHHOOOOO #TimNasDay https://t.co/6OARpygjGv,0,Sad,0.6361910700798035
tempekwangi,Laen kali kalo karaokean jangan di stasion lah Nang... Anang. Ngerusak suasana aja! #TimNasDay,3,Sad,0.23007726669311523
Lihathatiku97,Buat ciwi2 yang mau kenceng https://t.co/7Fd5uMuAsi . . Anang #AQUADULU Syifa Nabrak #TimnasDay Ernando KISS OF LIFE Nathan Lepas Verdonk Adrian Filipina Paes BABY MONSTER Arhan Thom Haye Bang Jay ALHAMDULILLAH YA ALLAH https://t.co/rfjtvR6FkK,4,Neutral,0.6183868646621704
kinderj03y,yey tidur nyengir #timnasday,1,Neutral,0.28251805901527405
serifruitiy,REMEMBER : TARGET FEDERASI &amp; PELATIH TELAH TERCAPAI putaran ke-3 sudah pasti tidak mudah jika pada akhirnya kita menelan kekalahan ingat!! Permainan Indonesia sudah indah bagi kita untuk seterusnya just go with the flow and enjoy every moment. #TimNasDay,0,Sad,0.3711267113685608
FdpbCreative,Anang kena skak suporter .Debut manis Calvin Verdonk. Selamat @TimnasIndonesia #TimnasDay,3,Joy,0.44628649950027466
wvaristin,Seru bgttt 🇮🇩 #TimNasDay,1,Anger,0.3480716645717621
picknava4bigwin,SEJARAH dan PRESTASI @TimnasIndonesia 🇲🇨 Kalian sudah melakukan yang terbaik hingga saat ini Terima kasih banyak ‍️ Menyala abangku #TimnasDay https://t.co/4KdyqJQlQ5,1,Joy,0.6339530944824219
yupitoto88,PREDIKSI TOGEL OREGON 06 12 JUNI 2024 ANGKA MAIN : 1 8 5 2 9 COLOK BEBAS 2D : 5 &amp; 8 TOP 4D : 1852*2958*9815*8592 TOP 3D : 281*852*521*218*185 TOP 2D : 12*58*52*51*85*82 SHIO : HARIMAU ANGKA TWINS : 22 #oregon6 #prediksi #slotgacor #yupitoto #angkajitu #WelcomeBackJin #TimnasDay https://t.co/oNnGTNvpi8,0,Anger,0.37825971841812134
_jakartadaily_,Menteri Komunikasi dan Informatika Indonrsia Budi Arie Setiadi menegaskan akan menutup Platform media sosial X nekat mengizinkan pengunggahan konten pornografi di Indonesia. Keyword: Bokep Indo porno Trending: #TimNasDay https://t.co/tU3hg8hOKv,1,Neutral,0.9518209099769592
hay000siapa,emang setiap pake baju putih tuh wangiiii #TimNasDay,0,Neutral,0.2702593207359314
PakarINTELek,Selamat buat kemenangan #TimnasDay dan telah lolos kualifikasi. Semoga bisa terus berjuang mengharumkan nama Indonesia di kancah persepakbolaan ya ,2,Joy,0.6257745623588562
detikjatengcom,Diwarnai hujan + layar mati penonton Timnas tak gentar mengantar Garuda hingga akhirnya menang 🇮🇩 #TimNasDay https://t.co/biPKEJgF30,8,Joy,0.5307872295379639
okezonenews,Timnas Malaysia Masih Berpeluang Lolos ke Babak Ketiga Kualifikasi Piala Dunia 2026 Zona Asia Begini Caranya! #Timnasday https://t.co/gXpT2jgptN,8,Joy,0.8137580752372742
AkuVaatu,@Riweh_Banget Indonesia saat ini jg menjadi negara yg paling tinggi kenaikan peringkatnya sedunia! #TimNasDay https://t.co/UqObkagWcA,1,Neutral,0.38977888226509094
tempekwangi,@iridocyclitys Bukan penggemar #TimNasDay mana paham dia ,4,Neutral,0.33774474263191223
AnnisaSuharno,#TimnasDay goal ke dua https://t.co/aUf6WWJPgM,1,Joy,0.32427966594696045
D3V1L1U,Congratulations for Indonesia🇮🇩 Yeyeyee #TimnasDay,1,Joy,0.4293077886104584
yupitoto88,PREDIKSI TOGEL OREGON 05 12 JUNI 2024 ANGKA MAIN : 8 1 9 4 6 COLOK BEBAS 2D : 6 &amp; 1 TOP 4D : 1964*6189*8194*4691 TOP 3D : 948*418*194*819*481 TOP 2D : 94*84*14*89*18*98 SHIO : NAGA ANGKA TWINS : 99 #oregon5 #prediksi #slotgacor #yupitoto #angkajitu #WelcomeBackJin #TimnasDay https://t.co/iqNFIs7RSy,0,Anger,0.3971483111381531
taridailystory,keren bgt malam enih #TimnasDay 🇲🇨 https://t.co/Y5Vhx8YGnH,0,Anger,0.27877557277679443
kinderj03y,bangga se bangga bangga nya 🇮🇩#timnasday,0,Joy,0.32076796889305115
cingreborn,Kerasa sakitnya sampai disini prof haye ️ #timnasday https://t.co/kG918SdSY3,9,Joy,0.39304330945014954
Gprops_,@cwidshe Malam yang membahagiakan #TimNasDay,0,Joy,0.9247401356697083
iwanpembelajar,Alhamdulillah Timnas Indonesia 🇮🇩 kembali membuat sejarah. Selamat! #TimNasDay #terimakasihSTY,1,Neutral,0.33625584840774536
yunbee_go,Nonton di tv aja seru banget apalagi euphoria nonton langsung di stadion Congratulations timnasku! #TimNasDay,1,Joy,0.5168514251708984
w_e_b,Ernando hampir blunder tapi Anang benar-benar blunder. #TimnasDay,3,Anger,0.31292808055877686
suzannita,Rizky Ridho Gandakan Skor Timnas Indonesia Jadi 2-0 Atas Filipina Selebrasi Ala Cristiano Ronaldo Siuu Menggema di Stadion #rizkyridho #Timnas #timnasindonesia #TIMNASDAY https://t.co/hp9cxDXakX,9,Joy,0.5903353095054626
